:rec-57648-dup-2:25:f:nathan:koth e:vickery street: :21:07 96 9 5 5706:19871 116:2382793
:rec-63069-org:  29:m:madelyn:robson:macedon crescent:vic:26:8 84065625:19830514:4436711
:rec-49740-org:  37: :carlin:mason:waller crescent:qld:6:3 88177705: :2487943
:rec-76241-org:  28:f:thomas:farndell:medley street:qld:5:3 43388872:19840407:3563105
:rec-19534-org:  10: :freya:matthews:murranji street:nsw:7:612 87125777:20020819:3906826
:rec-48433-dup-3:20:f: :wilkinjs: :vic:6:618 25670150: :8646380
:rec-26024-org:  30:f:jacob:webb:calder crescent:wa:424: :19820310:9952810
:rec-96206-org:   :f:kirra:everett:boolee street:nsw:37:2 13048311:19840109:9090068
:rec-87028-org:   :f:jacqueline:weller:eaglemont retreat:nsw:55:02 18066282:19500212:2335489
:rec-97349-org:  30:m:sarah:green:buller crescent:qld:1945:613 41309865:19820912:9888270
:rec-59192-org:  37: :jaxin:kuzniarski:keverstone circuit:nsw:34:2 60097605: :8141828
:rec-88828-dup-0:10: :alexander:bezos:jardine street:wd:121:618 18514134:20007238:4927444
:rec-394-org:  35:f:oscar:richmond:theodore street:sa:7:617 04363658:19770517:1827595
:rec-45239-dup-3: : :eri : g   n:painter p lace:vic:29: : :6267o40
:rec-21500-org:  33: :harry:klemm:ambalindum street: :152:04 37736811: :1636563
:rec-72122-org:  27: :sachin:psorakis:longworth place:nsw:4:2 01214228:19850224:3233515
:rec-61078-dup-0: 36:f:hayley:lib  as:clark c ose:qld: :03 10986073:1976101 5:4967  2
:rec-86560-dup-1: : :hoJly:smit i:couvreur  treet:vic:178:08 05 39454:1989100 :382 89 6
:rec-9510-org:  28:f:hannah:vangelov:holden crescent:vic:167:618 08320949:19840715:9317584
:rec-60967-org:  21:f:michael:bottroff:howitt street:qld:34: :19910226:1093189
